Deployment,Date Time,Date,Time,Control_A,Control_B,Control_Avg,White_5A,White_5B,White_5_Avg,White_10A,White_10B,White_10Avg,White_15A,White_15B,White_15Avg,White_25A,White_25B,White_25_Avg,White_30A,White_30B,White_30_Avg,Black_5A,Black_5B,Black_5Avg,Black_10A,Black_10B,Black_10Avg,Black_15A,Black_15B,Black_15Avg,Black_25A,Black_25B,Black_25_Avg,Black_30B,Air_Temp,Solar_Rad,Rain
1,7/23/2018 6:31,7/23/2018,6:31,28.3,28.175,28.2375,28.489,28.382,28.4355,28.606,28.55,28.578,28.556,28.71,28.633,NA,NA,NA,NA,NA,NA,28.384,28.288,28.336,28.523,28.563,28.543,28.569,28.62,28.5945,NA,NA,NA,NA,27.3,0,0
1,7/23/2018 7:01,7/23/2018,7:01,28.05,27.925,27.9875,28.239,28.132,28.1855,28.356,28.3,28.328,28.306,28.397,28.3515,NA,NA,NA,NA,NA,NA,28.134,28.038,28.086,28.273,28.314,28.2935,28.32,28.37,28.345,NA,NA,NA,NA,27.4,7,0
1,7/23/2018 7:31,7/23/2018,7:31,27.8,27.738,27.769,27.99,27.882,27.936,28.107,28.05,28.0785,28.056,28.21,28.133,NA,NA,NA,NA,NA,NA,27.884,27.788,27.836,28.023,28.064,28.0435,28.07,28.12,28.095,NA,NA,NA,NA,27.3,30,0
1,7/23/2018 8:01,7/23/2018,8:01,27.613,27.488,27.5505,27.802,27.695,27.7485,27.919,27.863,27.891,27.869,27.96,27.9145,NA,NA,NA,NA,NA,NA,27.697,27.601,27.649,27.835,27.876,27.8555,27.82,27.933,27.8765,NA,NA,NA,NA,27.4,144,0
1,7/23/2018 8:31,7/23/2018,8:31,27.425,27.3,27.3625,27.615,27.507,27.561,27.732,27.675,27.7035,27.681,27.773,27.727,NA,NA,NA,NA,NA,NA,27.51,27.413,27.4615,27.648,27.689,27.6685,27.632,27.746,27.689,NA,NA,NA,NA,27.7,39,0
1,7/23/2018 9:01,7/23/2018,9:01,27.238,27.175,27.2065,27.49,27.32,27.405,27.544,27.488,27.516,27.494,27.648,27.571,NA,NA,NA,NA,NA,NA,27.322,27.288,27.305,27.461,27.501,27.481,27.507,27.558,27.5325,NA,NA,NA,NA,27.9,360,0
1,7/23/2018 9:31,7/23/2018,9:31,27.113,27.051,27.082,27.365,27.257,27.311,27.482,27.363,27.4225,27.369,27.523,27.446,NA,NA,NA,NA,NA,NA,27.197,27.226,27.2115,27.398,27.439,27.4185,27.382,27.433,27.4075,NA,NA,NA,NA,28.3,188,0
1,7/23/2018 10:01,7/23/2018,10:01,27.113,27.051,27.082,27.302,27.195,27.2485,27.482,27.363,27.4225,27.369,27.523,27.446,NA,NA,NA,NA,NA,NA,27.197,27.164,27.1805,27.398,27.501,27.4495,27.382,27.433,27.4075,NA,NA,NA,NA,28.8,323,0
1,7/23/2018 10:31,7/23/2018,10:31,27.238,27.238,27.238,27.365,27.32,27.3425,27.607,27.425,27.516,27.431,27.585,27.508,NA,NA,NA,NA,NA,NA,27.26,27.288,27.274,27.523,27.689,27.606,27.507,27.496,27.5015,NA,NA,NA,NA,29.2,415,0
1,7/23/2018 11:01,7/23/2018,11:01,27.488,27.488,27.488,27.552,27.57,27.561,27.857,27.613,27.735,27.556,27.773,27.6645,NA,NA,NA,NA,NA,NA,27.51,27.538,27.524,27.773,28.001,27.887,27.757,27.683,27.72,NA,NA,NA,NA,29.7,478,0
1,7/23/2018 11:31,7/23/2018,11:31,27.8,27.8,27.8,27.802,27.882,27.842,28.232,27.863,28.0475,27.806,28.023,27.9145,NA,NA,NA,NA,NA,NA,27.759,27.913,27.836,28.023,28.314,28.1685,28.07,27.933,28.0015,NA,NA,NA,NA,30.1,573,0
1,7/23/2018 12:01,7/23/2018,12:01,28.112,28.175,28.1435,28.114,28.257,28.1855,28.544,28.237,28.3905,28.119,28.335,28.227,NA,NA,NA,NA,NA,NA,28.134,28.288,28.211,28.398,28.688,28.543,28.444,28.245,28.3445,NA,NA,NA,NA,31.3,722,0
1,7/23/2018 12:31,7/23/2018,12:31,28.55,28.675,28.6125,28.489,28.694,28.5915,29.043,28.612,28.8275,28.494,28.772,28.633,NA,NA,NA,NA,NA,NA,28.572,28.787,28.6795,28.835,29.188,29.0115,28.819,28.682,28.7505,NA,NA,NA,NA,31.9,940,0
1,7/23/2018 13:01,7/23/2018,13:01,29.112,29.174,29.143,28.989,29.256,29.1225,29.543,29.112,29.3275,28.931,29.209,29.07,NA,NA,NA,NA,NA,NA,29.071,29.349,29.21,29.335,29.687,29.511,29.319,29.12,29.2195,NA,NA,NA,NA,30.7,867,0
1,7/23/2018 13:31,7/23/2018,13:31,29.674,29.799,29.7365,29.551,29.818,29.6845,30.167,29.674,29.9205,29.431,29.771,29.601,NA,NA,NA,NA,NA,NA,29.696,29.974,29.835,29.897,30.312,30.1045,29.881,29.682,29.7815,NA,NA,NA,NA,30.7,311,0
1,7/23/2018 14:01,7/23/2018,14:01,30.298,30.423,30.3605,30.175,30.505,30.34,30.791,30.298,30.5445,29.993,30.333,30.163,NA,NA,NA,NA,NA,NA,30.321,30.723,30.522,30.459,30.936,30.6975,30.505,30.243,30.374,NA,NA,NA,NA,30.8,1055,0
1,7/23/2018 14:31,7/23/2018,14:31,30.922,31.11,31.016,30.799,31.13,30.9645,31.416,30.922,31.169,30.555,30.895,30.725,NA,NA,NA,NA,NA,NA,30.945,31.409,31.177,31.084,31.56,31.322,31.129,30.805,30.967,NA,NA,NA,NA,30.6,218,0
1,7/23/2018 15:01,7/23/2018,15:01,31.547,31.734,31.6405,31.423,31.816,31.6195,32.04,31.546,31.793,31.055,31.456,31.2555,NA,NA,NA,NA,NA,NA,31.57,32.096,31.833,31.708,32.121,31.9145,31.691,31.429,31.56,NA,NA,NA,NA,30.2,1004,0
1,7/23/2018 15:31,7/23/2018,15:31,32.171,32.295,32.233,32.047,32.378,32.2125,32.539,32.107,32.323,31.617,32.018,31.8175,NA,NA,NA,NA,NA,NA,32.194,32.72,32.457,32.27,32.621,32.4455,32.253,31.991,32.122,NA,NA,NA,NA,30.1,958,0
1,7/23/2018 16:01,7/23/2018,16:01,32.732,32.857,32.7945,32.547,32.94,32.7435,32.975,32.606,32.7905,32.117,32.455,32.286,NA,NA,NA,NA,NA,NA,32.756,33.281,33.0185,32.707,33.057,32.882,32.69,32.428,32.559,NA,NA,NA,NA,29.9,766,0
1,7/23/2018 16:31,7/23/2018,16:31,33.231,33.419,33.325,33.17,33.502,33.336,33.412,33.105,33.2585,32.554,32.892,32.723,NA,NA,NA,NA,NA,NA,33.318,33.843,33.5805,33.144,33.432,33.288,33.126,32.927,33.0265,NA,NA,NA,NA,29.1,84,0.2
1,7/23/2018 17:01,7/23/2018,17:01,33.793,33.918,33.8555,33.732,34.001,33.8665,33.849,33.604,33.7265,33.054,33.328,33.191,NA,NA,NA,NA,NA,NA,33.818,34.466,34.142,33.581,33.806,33.6935,33.563,33.426,33.4945,NA,NA,NA,NA,25.9,111,0.38
1,7/23/2018 17:31,7/23/2018,17:31,34.167,34.292,34.2295,34.106,34.313,34.2095,34.16,33.978,34.069,33.366,33.64,33.503,NA,NA,NA,NA,NA,NA,34.192,34.778,34.485,33.956,34.055,34.0055,33.938,33.8,33.869,NA,NA,NA,NA,26.3,436,0.38
1,7/23/2018 18:01,7/23/2018,18:01,34.23,34.23,34.23,34.106,34.313,34.2095,34.16,34.041,34.1005,33.491,33.765,33.628,NA,NA,NA,NA,NA,NA,34.255,34.716,34.4855,34.018,34.118,34.068,34.062,33.925,33.9935,NA,NA,NA,NA,28.1,552,0.38
1,7/23/2018 18:31,7/23/2018,18:31,34.042,34.042,34.042,33.981,34.126,34.0535,34.036,33.916,33.976,33.366,33.64,33.503,NA,NA,NA,NA,NA,NA,34.067,34.404,34.2355,33.831,33.931,33.881,33.938,33.863,33.9005,NA,NA,NA,NA,28.7,343,0.41
1,7/23/2018 19:01,7/23/2018,19:01,33.855,33.855,33.855,33.856,33.876,33.866,33.786,33.729,33.7575,33.304,33.453,33.3785,NA,NA,NA,NA,NA,NA,33.943,34.217,34.08,33.706,33.681,33.6935,33.75,33.675,33.7125,NA,NA,NA,NA,29.1,56,0.41
1,7/23/2018 19:31,7/23/2018,19:31,33.731,33.731,33.731,33.856,33.751,33.8035,33.599,33.667,33.633,33.304,33.391,33.3475,NA,NA,NA,NA,NA,NA,33.755,34.03,33.8925,33.581,33.556,33.5685,33.563,33.613,33.588,NA,NA,NA,NA,28.4,35,0.41
1,7/23/2018 20:01,7/23/2018,20:01,33.668,33.606,33.637,33.794,33.627,33.7105,33.474,33.604,33.539,33.304,33.328,33.316,NA,NA,NA,NA,NA,NA,33.63,33.843,33.7365,33.519,33.369,33.444,33.438,33.551,33.4945,NA,NA,NA,NA,28.1,22,0.41
1,7/23/2018 20:31,7/23/2018,20:31,33.481,33.419,33.45,33.669,33.439,33.554,33.35,33.417,33.3835,33.179,33.204,33.1915,NA,NA,NA,NA,NA,NA,33.381,33.593,33.487,33.394,33.244,33.319,33.314,33.488,33.401,NA,NA,NA,NA,27.7,9,0.41
1,7/23/2018 21:01,7/23/2018,21:01,33.231,33.169,33.2,33.357,33.19,33.2735,33.1,33.23,33.165,32.991,33.016,33.0035,NA,NA,NA,NA,NA,NA,33.131,33.219,33.175,33.144,33.057,33.1005,33.064,33.239,33.1515,NA,NA,NA,NA,27.2,0,0.41
1,7/23/2018 21:31,7/23/2018,21:31,32.919,32.795,32.857,33.046,32.878,32.962,32.788,32.918,32.853,32.742,32.767,32.7545,NA,NA,NA,NA,NA,NA,32.756,32.845,32.8005,32.895,32.745,32.82,32.815,32.989,32.902,NA,NA,NA,NA,26.8,0,0.41
1,7/23/2018 22:01,7/23/2018,22:01,32.545,32.42,32.4825,32.671,32.441,32.556,32.476,32.606,32.541,32.429,32.455,32.442,NA,NA,NA,NA,NA,NA,32.382,32.408,32.395,32.52,32.433,32.4765,32.503,32.677,32.59,NA,NA,NA,NA,26.7,0,0.41
1,7/23/2018 22:31,7/23/2018,22:31,32.171,32.046,32.1085,32.297,32.066,32.1815,32.164,32.232,32.198,32.055,32.143,32.099,NA,NA,NA,NA,NA,NA,32.007,31.971,31.989,32.208,32.121,32.1645,32.19,32.303,32.2465,NA,NA,NA,NA,24.7,0,0.71
1,7/23/2018 23:01,7/23/2018,23:01,31.734,31.609,31.6715,31.86,31.692,31.776,31.79,31.858,31.824,31.68,31.768,31.724,NA,NA,NA,NA,NA,NA,31.57,31.534,31.552,31.833,31.747,31.79,31.816,31.991,31.9035,NA,NA,NA,NA,23.9,0,0.74
1,7/23/2018 23:31,7/23/2018,23:31,31.297,31.172,31.2345,31.423,31.192,31.3075,31.353,31.421,31.387,31.305,31.394,31.3495,NA,NA,NA,NA,NA,NA,31.133,31.097,31.115,31.396,31.31,31.353,31.442,31.554,31.498,NA,NA,NA,NA,23.6,0,0.74
1,7/24/2018 0:01,7/24/2018,0:01,30.798,30.673,30.7355,30.924,30.693,30.8085,30.916,30.984,30.95,30.868,30.957,30.9125,NA,NA,NA,NA,NA,NA,30.695,30.598,30.6465,30.959,30.873,30.916,30.942,31.117,31.0295,NA,NA,NA,NA,23.4,0,0.74
1,7/24/2018 0:31,7/24/2018,0:31,30.298,30.173,30.2355,30.487,30.193,30.34,30.417,30.485,30.451,30.368,30.52,30.444,NA,NA,NA,NA,NA,NA,30.196,30.099,30.1475,30.459,30.436,30.4475,30.505,30.68,30.5925,NA,NA,NA,NA,23.2,0,0
1,7/24/2018 1:01,7/24/2018,1:01,29.861,29.674,29.7675,29.988,29.756,29.872,29.98,30.048,30.014,29.931,30.083,30.007,NA,NA,NA,NA,NA,NA,29.759,29.599,29.679,30.022,29.999,30.0105,30.068,30.243,30.1555,NA,NA,NA,NA,23.3,0,0
1,7/24/2018 1:31,7/24/2018,1:31,29.424,29.237,29.3305,29.551,29.319,29.435,29.543,29.611,29.577,29.556,29.646,29.601,NA,NA,NA,NA,NA,NA,29.321,29.162,29.2415,29.585,29.562,29.5735,29.631,29.806,29.7185,NA,NA,NA,NA,23.3,0,0
1,7/24/2018 2:01,7/24/2018,2:01,28.987,28.8,28.8935,29.114,28.882,28.998,29.168,29.174,29.171,29.118,29.209,29.1635,NA,NA,NA,NA,NA,NA,28.946,28.725,28.8355,29.147,29.125,29.136,29.256,29.369,29.3125,NA,NA,NA,NA,23.4,0,0
1,7/24/2018 2:31,7/24/2018,2:31,28.612,28.425,28.5185,28.739,28.507,28.623,28.794,28.799,28.7965,28.744,28.834,28.789,NA,NA,NA,NA,NA,NA,28.509,28.35,28.4295,28.773,28.751,28.762,28.882,28.995,28.9385,NA,NA,NA,NA,23.4,0,0
1,7/24/2018 3:01,7/24/2018,3:01,28.237,28.112,28.1745,28.427,28.132,28.2795,28.419,28.425,28.422,28.431,28.522,28.4765,NA,NA,NA,NA,NA,NA,28.197,28.038,28.1175,28.46,28.438,28.449,28.507,28.682,28.5945,NA,NA,NA,NA,23.3,0,0
1,7/24/2018 3:31,7/24/2018,3:31,27.925,27.8,27.8625,28.052,27.82,27.936,28.107,28.112,28.1095,28.056,28.21,28.133,NA,NA,NA,NA,NA,NA,27.884,27.726,27.805,28.085,28.064,28.0745,28.195,28.308,28.2515,NA,NA,NA,NA,23.1,0,0
1,7/24/2018 4:01,7/24/2018,4:01,27.613,27.488,27.5505,27.74,27.507,27.6235,27.794,27.8,27.797,27.806,27.898,27.852,NA,NA,NA,NA,NA,NA,27.51,27.413,27.4615,27.773,27.751,27.762,27.882,27.995,27.9385,NA,NA,NA,NA,22.9,0,0
1,7/24/2018 4:31,7/24/2018,4:31,27.3,27.175,27.2375,27.49,27.257,27.3735,27.482,27.55,27.516,27.494,27.585,27.5395,NA,NA,NA,NA,NA,NA,27.26,27.101,27.1805,27.461,27.501,27.481,27.57,27.683,27.6265,NA,NA,NA,NA,22.8,0,0
1,7/24/2018 5:01,7/24/2018,5:01,27.051,26.863,26.957,27.177,26.945,27.061,27.232,27.238,27.235,27.181,27.335,27.258,NA,NA,NA,NA,NA,NA,26.947,26.851,26.899,27.211,27.189,27.2,27.258,27.433,27.3455,NA,NA,NA,NA,22.4,0,0
1,7/24/2018 5:31,7/24/2018,5:31,26.738,26.613,26.6755,26.865,26.633,26.749,26.92,26.926,26.923,26.932,27.023,26.9775,NA,NA,NA,NA,NA,NA,26.697,26.539,26.618,26.898,26.939,26.9185,27.008,27.121,27.0645,NA,NA,NA,NA,22.2,0,0
1,7/24/2018 6:01,7/24/2018,6:01,26.488,26.301,26.3945,26.615,26.383,26.499,26.67,26.676,26.673,26.682,26.773,26.7275,NA,NA,NA,NA,NA,NA,26.385,26.289,26.337,26.648,26.627,26.6375,26.695,26.871,26.783,NA,NA,NA,NA,22.1,0,0
1,7/24/2018 6:31,7/24/2018,6:31,26.176,26.051,26.1135,26.303,26.133,26.218,26.42,26.426,26.423,26.369,26.461,26.415,NA,NA,NA,NA,NA,NA,26.135,25.976,26.0555,26.398,26.377,26.3875,26.445,26.558,26.5015,NA,NA,NA,NA,21.8,0,0
1,7/24/2018 7:01,7/24/2018,7:01,25.926,25.801,25.8635,26.053,25.82,25.9365,26.17,26.113,26.1415,26.119,26.211,26.165,NA,NA,NA,NA,NA,NA,25.885,25.727,25.806,26.086,26.064,26.075,26.195,26.309,26.252,NA,NA,NA,NA,21.8,7,0
1,7/24/2018 7:31,7/24/2018,7:31,25.676,25.488,25.582,25.803,25.57,25.6865,25.857,25.863,25.86,25.869,25.961,25.915,NA,NA,NA,NA,NA,NA,25.572,25.477,25.5245,25.836,25.814,25.825,25.945,26.059,26.002,NA,NA,NA,NA,21.7,26,0
1,7/24/2018 8:01,7/24/2018,8:01,25.426,25.238,25.332,25.553,25.32,25.4365,25.607,25.613,25.61,25.619,25.711,25.665,NA,NA,NA,NA,NA,NA,25.322,25.227,25.2745,25.586,25.564,25.575,25.633,25.809,25.721,NA,NA,NA,NA,22.4,120,0
1,7/24/2018 8:31,7/24/2018,8:31,25.176,25.051,25.1135,25.303,25.07,25.1865,25.357,25.363,25.36,25.369,25.461,25.415,NA,NA,NA,NA,NA,NA,25.072,24.977,25.0245,25.336,25.314,25.325,25.383,25.559,25.471,NA,NA,NA,NA,23.4,255,0
1,7/24/2018 9:01,7/24/2018,9:01,24.926,24.801,24.8635,25.053,24.883,24.968,25.17,25.113,25.1415,25.119,25.211,25.165,NA,NA,NA,NA,NA,NA,24.885,24.727,24.806,25.086,25.127,25.1065,25.195,25.309,25.252,NA,NA,NA,NA,24.2,211,0
1,7/24/2018 9:31,7/24/2018,9:31,24.738,24.676,24.707,24.865,24.695,24.78,24.982,24.926,24.954,24.932,25.086,25.009,NA,NA,NA,NA,NA,NA,24.697,24.602,24.6495,24.961,25.002,24.9815,25.008,25.121,25.0645,NA,NA,NA,NA,25.6,494,0
1,7/24/2018 10:01,7/24/2018,10:01,24.676,24.613,24.6445,24.803,24.633,24.718,24.982,24.863,24.9225,24.869,24.961,24.915,NA,NA,NA,NA,NA,NA,24.635,24.539,24.587,24.898,25.002,24.95,24.945,25.059,25.002,NA,NA,NA,NA,27.3,543,0
1,7/24/2018 10:31,7/24/2018,10:31,24.738,24.738,24.738,24.803,24.758,24.7805,25.107,24.926,25.0165,24.869,25.023,24.946,NA,NA,NA,NA,NA,NA,24.697,24.664,24.6805,24.961,25.127,25.044,25.07,25.121,25.0955,NA,NA,NA,NA,28.3,621,0
1,7/24/2018 11:01,7/24/2018,11:01,24.988,25.051,25.0195,24.99,25.008,24.999,25.42,25.113,25.2665,25.057,25.211,25.134,NA,NA,NA,NA,NA,NA,24.885,24.914,24.8995,25.273,25.502,25.3875,25.32,25.309,25.3145,NA,NA,NA,NA,28.8,657,0
1,7/24/2018 11:31,7/24/2018,11:31,25.426,25.488,25.457,25.303,25.445,25.374,25.92,25.488,25.704,25.369,25.586,25.4775,NA,NA,NA,NA,NA,NA,25.322,25.414,25.368,25.648,26.002,25.825,25.82,25.621,25.7205,NA,NA,NA,NA,29.9,309,0
1,7/24/2018 12:01,7/24/2018,12:01,25.988,26.051,26.0195,25.803,26.008,25.9055,26.482,25.926,26.204,25.744,26.086,25.915,NA,NA,NA,NA,NA,NA,25.822,25.976,25.899,26.148,26.564,26.356,26.32,26.121,26.2205,NA,NA,NA,NA,29.3,162,0
1,7/24/2018 12:31,7/24/2018,12:31,26.613,26.738,26.6755,26.303,26.633,26.468,27.17,26.551,26.8605,26.244,26.586,26.415,NA,NA,NA,NA,NA,NA,26.385,26.601,26.493,26.773,27.252,27.0125,26.945,26.621,26.783,NA,NA,NA,NA,29.8,886,0
1,7/24/2018 13:01,7/24/2018,13:01,27.238,27.425,27.3315,26.928,27.32,27.124,27.857,27.176,27.5165,26.807,27.211,27.009,NA,NA,NA,NA,NA,NA,27.072,27.288,27.18,27.398,27.939,27.6685,27.632,27.246,27.439,NA,NA,NA,NA,30.1,914,0
1,7/24/2018 13:31,7/24/2018,13:31,27.925,28.112,28.0185,27.552,28.07,27.811,28.544,27.8,28.172,27.369,27.835,27.602,NA,NA,NA,NA,NA,NA,27.759,28.038,27.8985,28.085,28.563,28.324,28.257,27.87,28.0635,NA,NA,NA,NA,29.9,935,0
1,7/24/2018 14:01,7/24/2018,14:01,28.612,28.8,28.706,28.239,28.757,28.498,29.168,28.487,28.8275,27.994,28.46,28.227,NA,NA,NA,NA,NA,NA,28.384,28.787,28.5855,28.71,29.25,28.98,28.882,28.495,28.6885,NA,NA,NA,NA,29.8,926,0
1,7/24/2018 14:31,7/24/2018,14:31,29.299,29.549,29.424,28.989,29.506,29.2475,29.793,29.174,29.4835,28.619,29.084,28.8515,NA,NA,NA,NA,NA,NA,29.134,29.537,29.3355,29.397,29.937,29.667,29.569,29.182,29.3755,NA,NA,NA,NA,29.8,856,0
1,7/24/2018 15:01,7/24/2018,15:01,30.048,30.236,30.142,29.738,30.256,29.997,30.479,29.861,30.17,29.306,29.771,29.5385,NA,NA,NA,NA,NA,NA,29.821,30.348,30.0845,30.084,30.624,30.354,30.255,29.806,30.0305,NA,NA,NA,NA,29.3,243,0
1,7/24/2018 15:31,7/24/2018,15:31,30.735,30.985,30.86,30.487,31.005,30.746,31.104,30.547,30.8255,29.993,30.458,30.2255,NA,NA,NA,NA,NA,NA,30.571,31.097,30.834,30.771,31.248,31.0095,30.88,30.556,30.718,NA,NA,NA,NA,29.4,155,0
1,7/24/2018 16:01,7/24/2018,16:01,31.484,31.671,31.5775,31.236,31.754,31.495,31.728,31.234,31.481,30.68,31.144,30.912,NA,NA,NA,NA,NA,NA,31.258,31.909,31.5835,31.458,31.872,31.665,31.566,31.242,31.404,NA,NA,NA,NA,29.7,1187,0
1,7/24/2018 16:31,7/24/2018,16:31,32.108,32.295,32.2015,31.923,32.378,32.1505,32.289,31.858,32.0735,31.305,31.706,31.5055,NA,NA,NA,NA,NA,NA,31.944,32.533,32.2385,32.083,32.433,32.258,32.128,31.866,31.997,NA,NA,NA,NA,29.9,902,0
1,7/24/2018 17:01,7/24/2018,17:01,32.607,32.795,32.701,32.484,32.94,32.712,32.726,32.419,32.5725,31.805,32.205,32.005,NA,NA,NA,NA,NA,NA,32.444,33.032,32.738,32.582,32.87,32.726,32.627,32.365,32.496,NA,NA,NA,NA,29.6,737,0
1,7/24/2018 17:31,7/24/2018,17:31,33.107,33.294,33.2005,33.046,33.439,33.2425,33.162,32.918,33.04,32.304,32.642,32.473,NA,NA,NA,NA,NA,NA,32.944,33.593,33.2685,33.019,33.244,33.1315,33.064,32.865,32.9645,NA,NA,NA,NA,29.1,67,0
1,7/24/2018 18:01,7/24/2018,18:01,33.668,33.793,33.7305,33.669,33.939,33.804,33.599,33.417,33.508,32.866,33.079,32.9725,NA,NA,NA,NA,NA,NA,33.505,34.155,33.83,33.456,33.619,33.5375,33.501,33.364,33.4325,NA,NA,NA,NA,29,40,0
1,7/24/2018 18:31,7/24/2018,18:31,34.105,34.23,34.1675,34.106,34.375,34.2405,33.973,33.854,33.9135,33.304,33.453,33.3785,NA,NA,NA,NA,NA,NA,33.943,34.591,34.267,33.831,33.931,33.881,33.875,33.8,33.8375,NA,NA,NA,NA,29.1,44,0
1,7/24/2018 19:01,7/24/2018,19:01,34.354,34.417,34.3855,34.355,34.563,34.459,34.223,34.103,34.163,33.553,33.703,33.628,NA,NA,NA,NA,NA,NA,34.192,34.778,34.485,34.081,34.118,34.0995,34.125,34.05,34.0875,NA,NA,NA,NA,28.8,81,0
1,7/24/2018 19:31,7/24/2018,19:31,34.417,34.479,34.448,34.418,34.563,34.4905,34.285,34.228,34.2565,33.616,33.827,33.7215,NA,NA,NA,NA,NA,NA,34.255,34.716,34.4855,34.143,34.18,34.1615,34.249,34.174,34.2115,NA,NA,NA,NA,28.9,121,0
1,7/24/2018 20:01,7/24/2018,20:01,34.354,34.354,34.354,34.355,34.5,34.4275,34.223,34.165,34.194,33.616,33.765,33.6905,NA,NA,NA,NA,NA,NA,34.192,34.591,34.3915,34.081,34.118,34.0995,34.187,34.174,34.1805,NA,NA,NA,NA,29.3,39,0
1,7/24/2018 20:31,7/24/2018,20:31,34.167,34.167,34.167,34.231,34.313,34.272,34.098,34.041,34.0695,33.491,33.64,33.5655,NA,NA,NA,NA,NA,NA,34.005,34.342,34.1735,33.956,33.993,33.9745,34.062,34.05,34.056,NA,NA,NA,NA,29.2,0,0
1,7/24/2018 21:01,7/24/2018,21:01,33.98,33.98,33.98,34.106,34.126,34.116,33.911,33.916,33.9135,33.366,33.515,33.4405,NA,NA,NA,NA,NA,NA,33.818,34.092,33.955,33.831,33.806,33.8185,33.938,33.925,33.9315,NA,NA,NA,NA,28.7,0,0
1,7/24/2018 21:31,7/24/2018,21:31,33.793,33.731,33.762,33.919,33.939,33.929,33.724,33.729,33.7265,33.179,33.328,33.2535,NA,NA,NA,NA,NA,NA,33.63,33.843,33.7365,33.644,33.619,33.6315,33.75,33.8,33.775,NA,NA,NA,NA,27.8,0,0
1,7/24/2018 22:01,7/24/2018,22:01,33.481,33.419,33.45,33.607,33.627,33.617,33.474,33.417,33.4455,32.929,33.079,33.004,NA,NA,NA,NA,NA,NA,33.318,33.468,33.393,33.394,33.369,33.3815,33.501,33.551,33.526,NA,NA,NA,NA,27.1,0,0
1,7/24/2018 22:31,7/24/2018,22:31,33.169,33.107,33.138,33.295,33.315,33.305,33.162,33.168,33.165,32.679,32.829,32.754,NA,NA,NA,NA,NA,NA,33.006,33.094,33.05,33.082,33.057,33.0695,33.251,33.301,33.276,NA,NA,NA,NA,26.8,0,0
1,7/24/2018 23:01,7/24/2018,23:01,32.795,32.732,32.7635,32.921,32.94,32.9305,32.851,32.793,32.822,32.367,32.517,32.442,NA,NA,NA,NA,NA,NA,32.631,32.72,32.6755,32.707,32.745,32.726,32.939,32.989,32.964,NA,NA,NA,NA,26.6,0,0
1,7/24/2018 23:31,7/24/2018,23:31,32.42,32.358,32.389,32.547,32.503,32.525,32.476,32.419,32.4475,31.992,32.205,32.0985,NA,NA,NA,NA,NA,NA,32.257,32.283,32.27,32.395,32.371,32.383,32.565,32.615,32.59,NA,NA,NA,NA,25.9,0,0
1,7/25/2018 0:01,7/25/2018,0:01,32.046,31.921,31.9835,32.172,32.129,32.1505,32.102,32.107,32.1045,31.68,31.831,31.7555,NA,NA,NA,NA,NA,NA,31.882,31.909,31.8955,32.02,31.997,32.0085,32.19,32.241,32.2155,NA,NA,NA,NA,25.7,0,0
1,7/25/2018 0:31,7/25/2018,0:31,31.671,31.547,31.609,31.798,31.754,31.776,31.728,31.733,31.7305,31.367,31.519,31.443,NA,NA,NA,NA,NA,NA,31.57,31.534,31.552,31.646,31.685,31.6655,31.816,31.929,31.8725,NA,NA,NA,NA,24.6,0,0
1,7/25/2018 1:01,7/25/2018,1:01,31.297,31.172,31.2345,31.423,31.317,31.37,31.353,31.359,31.356,30.993,31.144,31.0685,NA,NA,NA,NA,NA,NA,31.195,31.097,31.146,31.333,31.31,31.3215,31.442,31.554,31.498,NA,NA,NA,NA,24.3,0,0
1,7/25/2018 1:31,7/25/2018,1:31,30.86,30.735,30.7975,31.049,30.942,30.9955,30.979,30.984,30.9815,30.68,30.832,30.756,NA,NA,NA,NA,NA,NA,30.758,30.723,30.7405,30.896,30.936,30.916,31.067,31.18,31.1235,NA,NA,NA,NA,24.2,0,0
1,7/25/2018 2:01,7/25/2018,2:01,30.485,30.361,30.423,30.612,30.505,30.5585,30.604,30.61,30.607,30.305,30.458,30.3815,NA,NA,NA,NA,NA,NA,30.383,30.286,30.3345,30.522,30.499,30.5105,30.692,30.805,30.7485,NA,NA,NA,NA,23.7,0,0
1,7/25/2018 2:31,7/25/2018,2:31,30.111,29.924,30.0175,30.238,30.131,30.1845,30.23,30.173,30.2015,29.931,30.083,30.007,NA,NA,NA,NA,NA,NA,30.008,29.911,29.9595,30.147,30.124,30.1355,30.318,30.431,30.3745,NA,NA,NA,NA,23.5,0,0
1,7/25/2018 3:01,7/25/2018,3:01,29.674,29.549,29.6115,29.863,29.694,29.7785,29.855,29.798,29.8265,29.556,29.709,29.6325,NA,NA,NA,NA,NA,NA,29.634,29.537,29.5855,29.772,29.75,29.761,29.943,30.056,29.9995,NA,NA,NA,NA,23.2,0,0
1,7/25/2018 3:31,7/25/2018,3:31,29.299,29.174,29.2365,29.488,29.319,29.4035,29.418,29.424,29.421,29.181,29.334,29.2575,NA,NA,NA,NA,NA,NA,29.259,29.1,29.1795,29.397,29.375,29.386,29.569,29.619,29.594,NA,NA,NA,NA,23.2,0,0
